"filename", "language", "C++", "CMake", "XML", "JSON", "Perl", "C", "Markdown", "LaTeX", "HTML", "Properties", "PostCSS", "Ruby", "Shell Script", "YAML", "Python", "CMake Cache", "Batch", "GLSL", "Objective-C++", "Objective-C", "Makefile", "Diff", "JavaScript", "comment", "blank", "total"
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-MinSizeRel-952f8c9ba7242a1a8025.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-MinSizeRel-9c33f3759e664519d81d.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-MinSizeRel-badc1d0566660f20286a.json", "JSON", 0, 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -118
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-19916d34a5e620e9e17a.json", "JSON", 0, 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -64
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-47342e56a817762e792f.json", "JSON", 0, 0, 0, -123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -124
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-842670cda97200a8dfa7.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-952f8c9ba7242a1a8025.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-9c33f3759e664519d81d.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-badc1d0566660f20286a.json", "JSON", 0, 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -118
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-19916d34a5e620e9e17a.json", "JSON", 0, 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -64
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-47342e56a817762e792f.json", "JSON", 0, 0, 0, -123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -124
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-842670cda97200a8dfa7.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-952f8c9ba7242a1a8025.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-9c33f3759e664519d81d.json", "JSON", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-badc1d0566660f20286a.json", "JSON", 0, 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -118
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-FLAC-Debug-c02cdc9af8c14f2b91d0.json", "JSON", 0, 0, 0, -739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -740
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-FLAC-MinSizeRel-eb1c6185a993f4f4465b.json", "JSON", 0, 0, 0, -739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -740
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-FLAC-RelWithDebInfo-fe61084ff137385ec7ce.json", "JSON", 0, 0, 0, -739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -740
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-FLAC-Release-d88e63ba316256459724.json", "JSON", 0, 0, 0, -739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -740
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Git__Git-Debug-0cfc01175576594145d1.json", "JSON", 0, 0, 0, -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -104
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Git__Git-MinSizeRel-0cfc01175576594145d1.json", "JSON", 0, 0, 0, -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -104
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Git__Git-RelWithDebInfo-0cfc01175576594145d1.json", "JSON", 0, 0, 0, -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -104
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Git__Git-Release-0cfc01175576594145d1.json", "JSON", 0, 0, 0, -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -104
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-HelloSFML-Debug-846055550f97d807a7b7.json", "JSON", 0, 0, 0, -370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -371
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-HelloSFML-MinSizeRel-37659343781ca7450001.json", "JSON", 0, 0, 0, -370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -371
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-HelloSFML-RelWithDebInfo-d20ba62e0c732c3f96b8.json", "JSON", 0, 0, 0, -370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -371
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-HelloSFML-Release-f271696e77022d5daca1.json", "JSON", 0, 0, 0, -370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -371
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GL-Debug-2bec80e021ad54558d88.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GL-MinSizeRel-2bec80e021ad54558d88.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GL-RelWithDebInfo-2bec80e021ad54558d88.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GL-Release-2bec80e021ad54558d88.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GLU-Debug-495528c6c661c13a6d1a.json", "JSON", 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -77
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GLU-MinSizeRel-495528c6c661c13a6d1a.json", "JSON", 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -77
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GLU-RelWithDebInfo-495528c6c661c13a6d1a.json", "JSON", 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -77
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-OpenGL__GLU-Release-495528c6c661c13a6d1a.json", "JSON", 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -77
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-Debug-21349bc18a7a56192970.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-Debug-c11b476a5885eb310072.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-MinSizeRel-21349bc18a7a56192970.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-MinSizeRel-c11b476a5885eb310072.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-RelWithDebInfo-21349bc18a7a56192970.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-RelWithDebInfo-c11b476a5885eb310072.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-Release-21349bc18a7a56192970.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-Threads__Threads-Release-c11b476a5885eb310072.json", "JSON", 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ZERO_CHECK-Debug-a908c73902e69c747af1.json", "JSON", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ZERO_CHECK-MinSizeRel-a908c73902e69c747af1.json", "JSON", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ZERO_CHECK-RelWithDebInfo-a908c73902e69c747af1.json", "JSON", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ZERO_CHECK-Release-a908c73902e69c747af1.json", "JSON", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-Debug-8c244d23f9e0839d2396.json", "JSON", 0, 0, 0, -1036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1037
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-MinSizeRel-70fb0ce5552893f9e34e.json", "JSON", 0, 0, 0, -1036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1037
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-RelWithDebInfo-39addf686fee451f6189.json", "JSON", 0, 0, 0, -1036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1037
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-Release-9b6e82b3ce6499ba100f.json", "JSON", 0, 0, 0, -1036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1037
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-interface-Debug-825141232e74e021fabe.json", "JSON", 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -63
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-interface-MinSizeRel-825141232e74e021fabe.json", "JSON", 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -63
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-interface-RelWithDebInfo-825141232e74e021fabe.json", "JSON", 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -63
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-freetype-interface-Release-825141232e74e021fabe.json", "JSON", 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -63
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ogg-Debug-4ebfb77764bf90e03f94.json", "JSON", 0, 0, 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -179
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ogg-MinSizeRel-ac2028085f3f7ce4bf4d.json", "JSON", 0, 0, 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -179
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ogg-RelWithDebInfo-ff25f95b52b3e16f149b.json", "JSON", 0, 0, 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -179
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-ogg-Release-048999d01a0950424d62.json", "JSON", 0, 0, 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -179
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-audio-Debug-b9640ef71cfbf24e0978.json", "JSON", 0, 0, 0, -873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -874
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-audio-MinSizeRel-2ae25f9bf68aa65a934f.json", "JSON", 0, 0, 0, -873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -874
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-audio-RelWithDebInfo-ea7e10847413182d5b84.json", "JSON", 0, 0, 0, -873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -874
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-audio-Release-a527141267be2c0622fb.json", "JSON", 0, 0, 0, -873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -874
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-graphics-Debug-68c1db5e9025b15fc183.json", "JSON", 0, 0, 0, -877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -878
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-graphics-MinSizeRel-b63501a37a09a96f4f60.json", "JSON", 0, 0, 0, -877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -878
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-graphics-RelWithDebInfo-d2be3ab118d578554798.json", "JSON", 0, 0, 0, -877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -878
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-graphics-Release-34df93b26b6b7d90aa94.json", "JSON", 0, 0, 0, -877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -878
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-main-Debug-a4e8b066126dd0ed5366.json", "JSON", 0, 0, 0, -312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -313
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-main-MinSizeRel-4fb47b520efb2e339586.json", "JSON", 0, 0, 0, -312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -313
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-main-RelWithDebInfo-a9281a7bef7913969b71.json", "JSON", 0, 0, 0, -312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -313
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-main-Release-795b42b642a019f371b5.json", "JSON", 0, 0, 0, -312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -313
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-network-Debug-396071ce115077f46aaa.json", "JSON", 0, 0, 0, -509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -510
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-network-MinSizeRel-93a874068e6e2e837d66.json", "JSON", 0, 0, 0, -509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -510
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-network-RelWithDebInfo-e524e85f0c98ec079d27.json", "JSON", 0, 0, 0, -509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -510
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-network-Release-1d6e2b4f4de272ed29e6.json", "JSON", 0, 0, 0, -509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -510
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-system-Debug-b64d19508130729c694f.json", "JSON", 0, 0, 0, -582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -583
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-system-MinSizeRel-cd0795f7ebee00c24b85.json", "JSON", 0, 0, 0, -582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -583
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-system-RelWithDebInfo-3f96b8004f4c776b500d.json", "JSON", 0, 0, 0, -582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -583
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-system-Release-ab43d1afdbe3a0747794.json", "JSON", 0, 0, 0, -582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -583
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-window-Debug-901d9b67adf89e2d96c4.json", "JSON", 0, 0, 0, -847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -848
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-window-MinSizeRel-139b036f1096b9a8e87a.json", "JSON", 0, 0, 0, -847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -848
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-window-RelWithDebInfo-542105b41eddf96e3ce5.json", "JSON", 0, 0, 0, -847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -848
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-sfml-window-Release-808398cdd3b9c463053f.json", "JSON", 0, 0, 0, -847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -848
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbis-Debug-c0fe2c72e6446d5b3f09.json", "JSON", 0, 0, 0, -507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -508
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbis-MinSizeRel-2f8da40adf7bb8c9cbdd.json", "JSON", 0, 0, 0, -507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -508
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbis-RelWithDebInfo-4c0e8f0a06c53dab7536.json", "JSON", 0, 0, 0, -507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -508
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbis-Release-2bc2934aa7490ca3f44d.json", "JSON", 0, 0, 0, -507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -508
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisenc-Debug-a891f8710876c83acd44.json", "JSON", 0, 0, 0, -231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -232
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisenc-MinSizeRel-a5a8d1c00452b0e1f5ca.json", "JSON", 0, 0, 0, -231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -232
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisenc-RelWithDebInfo-71b708bd82a2a50a9cd3.json", "JSON", 0, 0, 0, -231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -232
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisenc-Release-72abc607374a1dc59a24.json", "JSON", 0, 0, 0, -231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -232
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisfile-Debug-60ba3095a65941702e40.json", "JSON", 0, 0, 0, -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -228
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisfile-MinSizeRel-cdf12a95ff25dc4f219d.json", "JSON", 0, 0, 0, -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -228
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisfile-RelWithDebInfo-b71cfca69adee1ca5c32.json", "JSON", 0, 0, 0, -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -228
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\target-vorbisfile-Release-f3d3e0b8887cb59e6817.json", "JSON", 0, 0, 0, -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -228
"d:\coding\HelloSFML\build\.cmake\api\v1\reply\toolchains-v1-d92ff77c640ed4abeff4.json", "JSON", 0, 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -66
"d:\coding\HelloSFML\build\ALL_BUILD.vcxproj", "XML", 0, 0, -233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -233
